,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,BedroomRatio,AvgRoomSize,GarageScore,OverallScore,ExterScore,BsmtScore1,BsmtScore2,KitchenScore,FireplaceScore,PoolScore,BsmtFin1Score,BsmtFin2Score,TotFlrSF,TotBath,TotBsmtBath,TotCombBath,TotSF
348,160,RL,36.0,2448,2,0,4,4,4,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,6,573,1,0,191,764,GasA,5,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,4,6,8,0,0,BuiltIn,2003.0,2,2,474,3,3,2,0,27,0,0,0,0,0,0,none,0,10,2008,WD,Normal,11.944714374881176,0.3333333333333333,271.0,9,35,12,12,12,4,0,0,3438,3438,1626,2.5,1.0,3.5,2390
349,60,RL,56.0,20431,2,0,2,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,5,3,PConc,5,3,1,6,1410,1,0,438,1848,GasA,5,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,5,10,8,2,5,Attchd,2006.0,3,3,706,3,3,2,0,0,0,0,0,0,0,0,none,0,4,2006,New,Partial,12.988043102265232,0.4,272.8,9,45,15,15,15,5,10,0,8460,8460,2728,2.5,1.0,3.5,4576
350,120,RL,68.0,7820,2,0,3,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,5,3,PConc,5,3,1,1,0,1,0,1869,1869,GasA,5,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,5,6,8,1,4,Attchd,2007.0,2,2,617,3,3,2,210,54,0,0,0,0,0,0,none,0,12,2007,New,Partial,12.670001611311875,0.3333333333333333,311.5,9,45,15,15,15,5,4,0,0,0,1869,2.0,0.0,2.0,3738
351,120,RL,69.0,5271,2,0,3,1,4,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,4,6,1082,1,0,371,1453,GasA,4,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,4,6,8,1,3,Attchd,1986.0,2,2,445,3,3,2,0,80,0,0,184,0,0,0,none,0,12,2006,WD,Abnorml,12.154784614286667,0.3333333333333333,242.16666666666666,9,35,9,12,48,4,3,0,6492,6492,1453,1.5,1.0,2.5,2906
352,50,RL,60.0,9084,2,0,4,4,4,Inside,3,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,2,2,2,236,3,380,0,616,GasA,3,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,3,5,8,0,0,Detchd,1941.0,1,1,200,3,2,2,48,0,0,0,0,0,0,0,none,0,3,2008,ConLw,Normal,11.461642696843066,0.6,222.2,6,30,9,6,12,3,0,0,472,472,1111,1.0,0.5,1.5,1727
353,30,RM,60.0,8520,2,0,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0,1,0,624,624,GasA,4,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,3,5,8,0,0,Detchd,2005.0,1,2,484,3,3,2,106,0,0,0,0,0,0,0,none,0,5,2010,WD,Normal,11.570259974415547,0.4,144.0,9,48,12,9,9,3,0,0,0,0,720,1.0,0.0,1.0,1344
354,50,RL,60.0,8400,2,0,4,3,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,388,1,0,552,940,GasA,5,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,3,6,8,2,4,Attchd,1940.0,1,1,240,3,3,2,0,0,108,0,0,0,0,0,none,0,6,2006,WD,Normal,11.849404844423074,0.3333333333333333,265.8333333333333,9,30,9,9,9,3,8,0,776,776,1595,1.0,0.0,1.0,2535
355,20,RL,105.0,11249,2,0,2,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,1,5,334,4,544,322,1200,GasA,5,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,4,6,8,0,0,Attchd,1995.0,2,2,521,3,3,2,0,26,0,0,0,0,0,0,none,0,8,2007,WD,Normal,12.086731521684555,0.5,200.0,9,30,16,16,16,4,0,0,1670,1670,1200,2.0,1.0,3.0,2400
356,20,RL,69.0,9248,2,0,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,3,3,PConc,4,3,1,6,560,1,0,598,1158,GasA,4,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,4,6,8,0,0,Attchd,1992.0,2,2,400,3,3,2,120,26,0,0,0,0,0,0,none,0,7,2009,WD,Normal,12.06105265381003,0.5,194.5,9,36,9,12,12,4,0,0,3360,3360,1167,2.0,1.0,3.0,2325
357,120,RM,44.0,4224,2,0,4,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,1,5,874,1,0,268,1142,GasA,3,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,1,3,6,8,1,1,Attchd,1976.0,3,2,528,3,3,2,536,90,0,0,0,0,0,3,none,0,8,2007,WD,Normal,11.80560254159177,0.5,190.33333333333334,9,25,9,12,12,3,1,0,4370,4370,1142,1.5,1.0,2.5,2284
358,80,RL,92.0,6930,2,0,3,4,4,Inside,3,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,3,3,CBlock,3,3,3,4,300,3,294,468,1062,GasA,5,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,4,6,6,0,0,BuiltIn,1958.0,1,1,288,3,3,2,168,0,294,0,0,0,0,0,none,0,7,2006,WD,Abnorml,11.775297421715827,0.5,225.33333333333334,9,20,9,9,27,4,0,0,1200,1200,1352,1.0,0.5,1.5,2414
359,60,RL,78.0,12011,2,0,3,4,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,4,3,PConc,4,3,3,6,956,1,0,130,1086,GasA,5,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,4,7,8,1,3,Attchd,1998.0,2,2,592,3,3,2,208,75,0,0,374,0,0,0,none,0,6,2006,WD,Normal,12.54254845357358,0.42857142857142855,274.85714285714283,9,40,12,12,36,4,3,0,5736,5736,1924,2.5,1.0,3.5,3010
360,85,RL,69.0,7540,2,0,3,4,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,3,6,773,1,0,115,888,GasA,5,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,3,5,8,1,3,Attchd,1978.0,2,2,470,3,3,2,0,0,0,0,192,0,0,3,none,0,6,2007,WD,Normal,11.957617696467539,0.4,182.4,9,36,9,12,36,3,3,0,4638,4638,912,1.0,1.0,2.0,1800
361,50,RL,69.0,9144,2,2,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,399,1,0,484,883,GasA,4,Y,SBrkr,988,517,0,1505,1,0,1,0,3,1,3,8,8,0,0,Detchd,1940.0,1,1,240,3,3,0,0,0,0,0,0,0,0,0,none,0,7,2008,WD,Normal,11.884495917930655,0.375,188.125,9,25,9,9,9,3,0,0,1197,1197,1505,1.0,1.0,2.0,2388
362,85,RL,64.0,7301,2,0,4,4,4,Corner,3,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,4,3,Slab,0,0,0,0,0,0,0,0,0,GasA,5,Y,SBrkr,495,1427,0,1922,0,0,3,0,4,1,4,7,8,1,5,BuiltIn,2003.0,2,2,672,3,3,2,0,0,177,0,0,0,0,0,none,0,7,2009,ConLD,Normal,12.198549416880068,0.5714285714285714,274.57142857142856,9,35,12,0,0,4,5,0,0,0,1922,3.0,0.0,3.0,1922
363,160,RM,21.0,1680,2,0,4,4,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,1,5,162,1,0,321,483,GasA,4,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,4,5,8,0,0,Detchd,1972.0,1,1,264,3,3,2,250,0,0,0,0,0,0,0,none,0,5,2009,WD,Normal,11.678448377988165,0.4,197.4,9,48,9,9,9,4,0,0,810,810,987,1.5,0.0,1.5,1470
364,60,RL,69.0,18800,2,0,3,4,4,FR2,3,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,3,3,PConc,4,3,2,6,712,1,0,84,796,GasA,3,Y,SBrkr,790,784,0,1574,1,0,2,1,3,1,3,6,8,1,3,Attchd,1976.0,3,2,566,3,3,2,306,111,0,0,0,0,0,0,none,0,7,2006,WD,Normal,12.154784614286667,0.5,262.3333333333333,9,30,9,12,24,3,3,0,4272,4272,1574,2.5,1.0,3.5,2370
365,70,RM,59.0,10690,2,0,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,2,1,3,456,1,0,216,672,GasA,4,Y,FuseA,672,672,0,1344,0,0,1,0,3,1,3,6,8,0,0,Detchd,1964.0,1,1,468,3,2,2,0,128,218,0,0,0,0,0,none,0,7,2009,WD,Normal,11.898194668458823,0.5,224.0,6,35,12,6,6,3,0,0,1368,1368,1344,1.0,0.0,1.0,2016
366,20,RL,69.0,9500,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,3,3,CBlock,4,3,1,4,609,1,0,785,1394,GasA,4,Y,SBrkr,1394,0,0,1394,1,0,1,1,3,1,3,6,8,2,4,Attchd,1963.0,2,2,514,3,3,2,0,76,0,0,185,0,0,0,none,0,7,2009,WD,Normal,11.976665770490767,0.5,232.33333333333334,9,30,9,12,12,3,8,0,2436,2436,1394,1.5,1.0,2.5,2788
367,80,RL,101.0,9150,2,0,3,4,4,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4,3,4,6,371,1,0,728,1099,GasA,4,Y,SBrkr,1431,0,0,1431,0,1,1,0,3,1,3,6,8,1,4,Basment,1962.0,2,1,296,3,3,2,64,110,0,0,0,0,0,0,none,0,12,2008,WD,Normal,12.013706813470414,0.5,238.5,9,30,9,12,48,3,4,0,2226,2226,1431,1.0,0.5,1.5,2530
368,20,RL,78.0,7800,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,PConc,3,3,1,2,540,1,0,728,1268,GasA,4,Y,SBrkr,1268,0,0,1268,0,0,1,0,2,1,3,7,8,1,4,Attchd,1954.0,3,1,244,3,3,2,0,98,0,0,0,0,0,0,none,0,3,2010,WD,Normal,11.790564777297387,0.2857142857142857,181.14285714285714,9,30,9,9,9,3,4,0,1080,1080,1268,1.0,0.0,1.0,2536
369,20,RL,69.0,9830,2,0,3,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,72,3,258,733,1063,GasA,5,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,4,7,8,1,4,Detchd,1997.0,3,2,576,3,3,2,364,17,0,0,182,0,0,0,none,0,3,2010,WD,Normal,11.995357787034976,0.42857142857142855,183.85714285714286,9,35,12,9,9,4,4,0,360,360,1287,1.0,1.0,2.0,2350
370,60,RL,69.0,8121,2,0,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0,1,0,953,953,GasA,5,Y,SBrkr,953,711,0,1664,0,0,2,1,3,1,3,7,8,1,3,Attchd,2000.0,2,2,460,3,3,2,100,40,0,0,0,0,0,0,none,0,1,2006,WD,Normal,12.057578437658945,0.42857142857142855,237.71428571428572,9,30,9,12,12,3,3,0,0,0,1664,2.5,0.0,2.5,2617
371,50,RL,80.0,17120,2,0,4,4,4,Inside,3,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,0,0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,1120,468,0,1588,0,0,2,0,4,1,3,7,6,1,4,Detchd,1991.0,3,2,680,3,3,0,0,59,0,0,0,0,0,0,none,0,7,2008,WD,Normal,11.808821212646512,0.5714285714285714,226.85714285714286,9,16,9,0,0,3,4,0,0,0,1588,2.0,0.0,2.0,1588
372,120,RL,50.0,7175,2,0,4,4,4,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,623,2,121,0,744,GasA,3,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,3,4,8,0,0,Attchd,1984.0,1,1,264,3,3,2,353,0,0,0,90,0,0,3,none,0,2,2010,WD,Normal,11.736077016252437,0.5,188.0,9,30,9,12,12,3,0,0,3115,3115,752,1.0,1.0,2.0,1496
373,20,RL,79.0,10634,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,4,428,2,180,0,608,GasA,3,Y,SBrkr,1319,0,0,1319,1,0,1,0,3,1,3,5,6,0,0,Attchd,1953.0,1,1,270,3,3,2,66,0,0,0,0,0,0,2,none,0,11,2009,WD,Normal,11.719947764402807,0.6,263.8,9,30,9,9,9,3,0,0,1712,1712,1319,1.0,1.0,2.0,1927
374,60,RL,65.0,8200,2,0,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,847,847,GasA,5,Y,SBrkr,847,1081,0,1928,0,0,2,1,4,1,4,8,8,1,4,BuiltIn,2003.0,3,2,434,3,3,2,100,48,0,0,0,0,0,0,none,0,7,2007,WD,Normal,12.299112067295642,0.5,241.0,9,35,12,12,12,4,4,0,0,0,1928,2.5,0.0,2.5,2775
375,30,RL,69.0,10020,2,0,3,1,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,1,4,4,350,1,0,333,683,GasA,4,N,FuseA,904,0,0,904,1,0,0,1,1,1,2,4,4,0,0,none,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,none,0,3,2009,WD,Normal,11.0186455364637,0.25,226.0,0,1,4,2,8,2,0,0,1400,1400,904,0.5,1.0,1.5,1587
376,85,RL,57.0,8846,2,0,3,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,298,1,0,572,870,GasA,5,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,3,5,8,0,0,Detchd,1998.0,1,2,576,3,3,2,0,0,0,0,0,0,0,0,none,0,7,2006,WD,Normal,11.904974309480181,0.4,182.8,9,25,12,12,36,3,0,0,1788,1788,914,1.0,0.0,1.0,1784
377,60,FV,102.0,11143,2,0,3,4,4,Corner,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,1580,1580,GasA,5,Y,SBrkr,1580,886,0,2466,0,0,3,0,4,1,4,8,8,1,4,Attchd,2004.0,2,2,610,3,3,2,159,214,0,0,0,0,0,0,none,0,12,2007,WD,Normal,12.73670383776449,0.5,308.25,9,40,12,12,12,4,4,0,0,0,2466,3.0,0.0,3.0,4046
378,20,RL,88.0,11394,2,0,4,4,4,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,4,3,PConc,5,3,3,6,1445,1,0,411,1856,GasA,5,Y,SBrkr,1856,0,0,1856,1,0,1,1,1,1,5,8,8,1,5,Attchd,2010.0,3,3,834,3,3,2,113,0,0,0,0,0,0,0,none,0,6,2010,New,Partial,12.885204569609956,0.125,232.0,9,18,12,15,45,5,5,0,8670,8670,1856,1.5,1.0,2.5,3712
379,60,RL,60.0,8123,2,0,3,4,4,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,3,3,PConc,4,3,1,1,0,1,0,982,982,GasA,5,Y,SBrkr,1007,793,0,1800,0,0,2,1,3,1,3,7,8,1,3,Attchd,2000.0,3,2,463,3,3,2,100,63,0,0,0,0,0,0,none,0,6,2009,WD,Normal,12.095146671399466,0.42857142857142855,257.14285714285717,9,30,9,12,12,3,3,0,0,0,1800,2.5,0.0,2.5,2782
380,50,RL,50.0,5000,2,2,4,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,218,1,0,808,1026,GasA,3,Y,SBrkr,1026,665,0,1691,0,0,2,0,3,1,4,6,8,1,4,Detchd,1924.0,1,1,308,3,3,2,0,0,242,0,0,0,0,0,none,0,5,2010,WD,Normal,11.751950239425476,0.5,281.8333333333333,9,30,9,9,9,4,4,0,436,436,1691,2.0,0.0,2.0,2717
381,20,FV,60.0,7200,2,2,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,1,1,0,1,0,1293,1293,GasA,5,Y,SBrkr,1301,0,0,1301,1,0,2,0,2,1,4,5,8,1,4,Attchd,2006.0,2,2,572,3,3,2,216,121,0,0,0,0,0,0,none,0,8,2006,New,Partial,12.142871895843887,0.4,260.2,9,35,12,16,16,4,4,0,0,0,1301,2.0,1.0,3.0,2594
382,60,RL,79.0,9245,2,0,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0,1,0,939,939,GasA,5,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,4,8,8,0,0,Attchd,2006.0,2,2,639,3,3,2,144,53,0,0,0,0,0,0,none,0,4,2007,WD,Normal,12.271396795480596,0.375,224.625,9,35,12,12,36,4,0,0,0,0,1797,2.5,0.0,2.5,2736
383,45,RH,60.0,9000,2,0,4,4,4,Corner,3,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,2,1,1,0,1,0,784,784,GasA,3,N,FuseA,784,0,0,784,0,0,1,0,2,1,3,5,8,0,0,Detchd,1950.0,1,2,360,2,2,0,0,0,91,0,0,0,0,0,none,0,10,2009,WD,Normal,11.23850177707664,0.4,156.8,4,18,9,4,4,3,0,0,0,0,784,1.0,0.0,1.0,1568
384,60,RL,69.0,53107,2,0,2,1,4,Corner,2,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,3,6,985,1,0,595,1580,GasA,5,Y,SBrkr,1079,874,0,1953,1,0,2,1,3,1,4,9,8,2,2,Attchd,1992.0,3,2,501,3,3,2,216,231,0,0,0,0,0,0,none,0,6,2007,WD,Normal,12.388398368982115,0.3333333333333333,217.0,9,30,12,12,36,4,4,0,5910,5910,1953,2.5,1.0,3.5,3533
385,120,RL,43.0,3182,2,0,4,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,6,24,1,0,1232,1256,GasA,5,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,4,6,8,1,3,Attchd,2004.0,3,2,430,3,3,2,146,20,0,0,144,0,0,0,none,0,4,2010,WD,Normal,12.165255859329688,0.3333333333333333,211.5,9,40,12,12,12,4,3,0,144,144,1269,2.0,0.0,2.0,2525
386,50,RL,58.0,8410,2,0,4,4,4,FR2,3,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3,2,PConc,3,3,1,1,0,1,0,658,658,GasA,3,Y,SBrkr,658,526,0,1184,0,0,1,0,5,1,3,8,8,0,0,none,0.0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,none,0,5,2006,WD,AdjLand,11.302216779257382,0.625,148.0,0,15,6,9,9,3,0,0,0,0,1184,1.0,0.0,1.0,1842
387,80,RL,72.0,7200,2,0,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,3,3,CBlock,3,3,3,5,631,1,0,410,1041,GasA,5,Y,SBrkr,1125,0,0,1125,1,0,1,0,3,1,3,6,8,1,2,Detchd,1977.0,1,1,352,3,3,2,296,0,0,0,0,0,0,2,none,0,10,2009,WD,Abnorml,11.736077016252437,0.5,187.5,9,36,9,9,27,3,2,0,3155,3155,1125,1.0,1.0,2.0,2166
388,20,RL,93.0,9382,2,0,3,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4,3,1,1,0,1,0,1468,1468,GasA,5,Y,SBrkr,1479,0,0,1479,0,0,2,0,3,1,4,6,8,0,0,Attchd,1999.0,2,2,577,3,3,2,120,25,0,0,0,0,0,0,none,0,7,2008,WD,Normal,12.160033942617156,0.5,246.5,9,35,12,12,12,4,0,0,0,0,1479,2.0,0.0,2.0,2947
389,60,RL,96.0,12474,2,0,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,5,3,PConc,5,3,3,6,1280,1,0,402,1682,GasA,5,Y,SBrkr,1742,590,0,2332,1,0,2,1,3,1,5,9,8,1,5,BuiltIn,2008.0,3,3,846,3,3,2,196,134,0,0,0,0,0,0,none,0,8,2008,New,Partial,12.962196972666593,0.3333333333333333,259.1111111111111,9,50,15,15,45,5,5,0,7680,7680,2332,2.5,1.0,3.5,4014
390,50,RL,50.0,8405,2,1,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,4,1,3,241,4,391,229,861,GasA,5,Y,SBrkr,961,406,0,1367,1,0,1,0,4,1,3,7,8,0,0,Detchd,1978.0,1,1,384,3,3,2,0,130,112,0,0,0,0,3,none,0,4,2008,WD,Normal,11.686887175419702,0.5714285714285714,195.28571428571428,9,40,9,12,12,3,0,0,723,723,1367,1.0,1.0,2.0,2228
391,60,RL,71.0,12209,2,0,3,4,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690,1,0,114,804,GasA,5,Y,SBrkr,804,1157,0,1961,1,0,2,1,3,1,4,7,8,1,3,BuiltIn,2001.0,3,2,560,3,3,2,125,192,0,0,0,0,0,0,none,0,6,2009,WD,Normal,12.278397958261774,0.42857142857142855,280.14285714285717,9,30,9,15,15,4,3,0,3450,3450,1961,2.5,1.0,3.5,2765
392,20,RL,69.0,8339,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,882,0,0,882,0,0,1,0,3,1,3,5,8,0,0,Attchd,1959.0,2,1,294,3,3,2,0,0,0,0,0,0,0,3,Shed,1200,7,2007,WD,Normal,11.575909653758895,0.6,176.4,9,35,9,0,0,3,0,0,0,0,882,1.0,0.0,1.0,882
393,30,RL,69.0,7446,2,0,4,4,4,Corner,3,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,3,266,1,0,522,788,GasA,3,Y,FuseA,788,0,0,788,0,0,1,0,2,1,3,4,8,2,3,none,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,none,0,4,2006,WD,Abnorml,11.51293546492023,0.5,197.0,0,20,9,9,9,3,6,0,798,798,788,1.0,0.0,1.0,1576
394,50,RL,60.0,10134,2,0,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,735,735,GasA,4,Y,FuseA,735,299,0,1034,0,0,1,0,2,1,3,5,8,0,0,Detchd,1940.0,1,1,240,3,3,2,0,39,0,0,0,0,0,0,none,0,7,2007,WD,Normal,11.599112335481124,0.4,206.8,9,30,9,9,9,3,0,0,0,0,1034,1.0,0.0,1.0,1769
